nid,vid,title
995981,996709,"CASP9 Target 611 residue protein"
995988,996716,"Freestyle Design 500"
995989,996717,"783: 60 Residue Symmetric Dimer with a Disulfide"
995996,996724,"785: Revisiting Puzzle 77: Gene Regulation Protein"
995997,996725,"Beginner Puzzle (<150): Mini Arabidopsis Multi-Start Puzzle"
996006,996734,"HIV protease"
996010,996738,"786: De-novo Freestyle 30: Round 2"
996012,996740,"HIV protease"
996015,996743,"Freestyle Design 80"
996023,996751,"787: Unsolved Salmonella Bacteriophage: Trimmed Cryo-electron Density"
996025,996753,"HIV protease"
996029,996757,"Freestyle Design 200"
996034,996762,"HIV protease"
996035,996763,"788: Revisiting Puzzle 78: Membrane Protein"
996038,996766,"Beginner Puzzle (<150): Easy Mini Freestyle"
996040,996768,"HIV protease"
996042,996770,"Freestyle Design 40"
996043,996771,"789: 85 Residue Monomer Design"
996044,996772,"790: Quick Revisiting of Puzzle 76: Plant Seed Protein"
996049,996777,"Freestyle Design 80"
996052,996780,"Freestyle Design: Variable Length"
996055,996783,"791: De-novo Freestyle 31: Hand-folding Round"
996058,996786,"Freestyle Symmetric Design: 40 Trimer"
996060,996788,"Freestyle Design: Variable Length"
996062,996790,"Freestyle Design 80"
996064,996792,"Freestyle Design 80"
996065,996793,"Beginner Puzzle (<150): Parabacteroides Distasonis"
996066,996794,"792: Revisiting Puzzle 79: Pheromone"
996068,996796,"793: Revisiting Puzzle 81: Calcium Ion Binding Protein"
996072,996801,"794: De-novo Freestyle 28: Predicted Contacts"
996075,996804,"Centroid Turkey Egg Lysosyme"
996078,996807,"795: De-novo Freestyle 31: Round 2"
996084,996813,"796: Centroid Quest to the Native 202"
996086,996815,"TEST Cartesian On"
996087,996816,"TEST Cartesian Off"
996090,996819,"Freestyle Design: Variable Length"
996091,996820,"797: Revisiting Puzzle 80: Calcium Channel Blocker"
996094,996823,"Beginner Puzzle (<150): Staphylococcus Aureus Electron Density"
996103,996832,"Freestyle Design 20"
996108,996837,"CASP9 target Design?"
996111,996840,"798: 57 Residue Monomer Design"
996122,996851,"HIV protease"
996125,996854,"Freestyle Design: Variable Length"
996128,996857,"GTPase Ras"
996129,996858,"De-novo Freestyle 28: Constraints"
996130,996859,"De-novo Freestyle 28: Constraints (Cbeta)"
996150,996879,"799: Revisiting Puzzle 79: Pheromone"
996151,996880,"800: Revisiting Puzzle 82: Cytotoxin"
996152,996881,"Beginner Puzzle (<150): Docking Design"
996159,996888,"Freestyle Design: Variable Length"
996162,996891,"Freestyle Design 80"
996166,996895,"Freestyle Symmetric Design: 80 Trimer"
996167,996896,"Freestyle Symmetric Design: 40 Trimer"
996169,996898,"Freestyle Design 20"
996179,996908,"801: Abeta Binder Redesign"
996193,996922,"801b: Abeta Binder Redesign"
996197,996926,"802: Revisiting Puzzle 686: Black Belt De-novo"
996198,996927,"803: Revisiting Puzzle 715: Black Belt De-novo"
996201,996930,"804: Revisiting Puzzle 83: Cardiotoxin"
996204,996933,"Moloney Murine Leukaemia Virus Matrix Protein "
996209,996938,"Beginner Puzzle (<150): Symmetry Design"
996213,996942,"HIV protease"
996230,996959,"Freestyle Design 40"
996235,996964,"Freestyle Design 80"
996238,996967,"Beginner Alignment Puzzle"
996247,996976,"805: Ferredoxin Pentamer Design"
996249,996978,"Freestyle Symmetric Design: 80 Trimer"
996257,996986,"Freestyle Design: Variable Length"
996259,996988,"Freestyle Design 500"
996262,996991,"806: Revisiting Puzzle 84: Giant Anemone"
996263,996992,"Beginner Puzzle (<150): Mini Arabidopsis Multi-Start Puzzle"
996267,996996,"807: De-novo Cryo-electron Density: Hand-folding Round"
996279,997008,"GTPase Ras"
996286,997015,"808: Abeta Binder Piecewise Design"
996288,997017,"Constraints Test: No Constraints"
996291,997020,"Constraints Test: Sigmoidal Constraints"
996292,997021,"Constraints Test: Harmonic Constraints"
996293,997022,"Constraints Test: Sigmoidal Constraints (half set)"
996299,997028,"809: Revisiting Puzzle 85: Cell Adhesion Protein"
996302,997031,"Beginner Puzzle (<150): Easy Mini Freestyle"
996305,997034,"[BETA] Fragment Filter Test"
996312,997041,"810: De-novo Cryo-electron Density: Round 2"
996313,997042,"Fragment Filter + Remix"
996322,997051,"811: Abeta Binder Redesign: Round 2"
996324,997053,"812: Revisiting Puzzle 86: Nematode"
996326,997055,"Beginner Puzzle (<150): Parabacteroides Distasonis"
996330,997059,"Freestyle Design 80"
996336,997065,"813: Unsolved Electron Density: Hand-folding Round"
996337,997066,"814: Ferredoxin Pentamer Design: Round 2 (without fragment filter)"
996338,997067,"814: Ferredoxin Pentamer Design: Round 2"
996349,997078,"GTPase Ras"
996352,997081,"CASP9 Target 611 residue protein"
996353,997082,"816: Unsolved Electron Density: Round 2"
996355,997084,"815: Revisiting Puzzle 87: Zinc Binding Protein"
996356,997085,"Beginner Puzzle (<150): Staphylococcus Aureus Electron Density"
996360,997089,"Freestyle Design 500"
996362,997091,"Freestyle Design 500"
996364,997093,"Freestyle Design 40"
996366,997095,"Freestyle Design: Variable Length"
996369,997098,"HIV protease"
996371,997100,"HIV protease"
996388,997117,"Beginner Alignment Puzzle"
996390,997119,"Freestyle Design 40"
996394,997123,"CASP9 Target 611 residue protein"
996399,997128,"817: 65 Residue Monomer Design"
996401,997130,"Testing Puzzle"
996405,997134,"818: Revisiting Puzzle 88: Monocyte"
996406,997135,"Beginner Puzzle (<150): Docking Design"
996408,997137,"819: CASP ROLL Target R0043"
996414,997143,"Freestyle Design 100"
996417,997146,"Freestyle Design 500"
996418,997147,"SEAL MYOGLOBIN"
996420,997149,"Freestyle Design 40"
996422,997151,"Freestyle Symmetric Design: 40 Dimer"
996423,997152,"Freestyle Symmetric Design: 80 Dimer"
996425,997154,"HIV protease"
996427,997156,"Freestyle Design 500"
996429,997158,"Freestyle Design: Variable Length"
996432,997161,"820: PduN Microcompartment Protein"
996439,997168,"Freestyle Design 80"
996440,997169,"Abeta Loop Closure"
996442,997171,"Freestyle Symmetric Design: 80 Trimer"
996445,997174,"SS Cutpoint Test"
996447,997176,"SS Cutpoint Test 2"
996448,997177,"Beginner Puzzle (<150): Symmetry Design"
996449,997178,"821: Revisiting Puzzle 89: Cow Eye"
996450,997179,"Abeta Loop Remodel (closed loops)"
996451,997180,"822: CASP ROLL Target R0043: Server Models "
996461,997190,"823: Large CASP ROLL Target R0044"
996469,997198,"BETA Symmetric Remix"
996474,997203,"Close the Loops Test"
996475,997204,"824: Revisiting Puzzle 90: Heliomicin"
996478,997207,"Beginner Puzzle (<150): Mini Arabidopsis Multi-Start Puzzle"
996492,997221,"825: Holiday Snowflake Design"
996494,997223,"826: Unsolved Electron Density: Round 3 "
996497,997226,"Freestyle Design 500"
996500,997229,"Freestyle Design 80"
996501,997230,"Freestyle Design 500"
996503,997232,"HIV protease"
996506,997235,"GTPase Ras"
996508,997237,"827: CASP ROLL Target R0044: Server Models"
996511,997240,"828: Abeta Loop Closure A"
996513,997242,"Beginner Puzzle (<150): Easy Mini Freestyle"
996517,997246,"CASP9 Target 611 residue protein"
996519,997248,"Freestyle Symmetric Design: 80 Trimer"
996521,997250,"Freestyle Symmetric Design: 80 Trimer"
996523,997252,"Freestyle Design 40"
996532,997261,"SEAL MYOGLOBIN"
996536,997265,"Beginner Puzzle (<150): Parabacteroides Distasonis"
996539,997268,"Contest Template Test"
996543,997272,"829: Revisiting Puzzle 91: Viral Protein"
996547,997276,"830: De-novo Freestyle 32: Hand-folding Round"
996552,997281,"Freestyle Design 40"
996560,997289,"831: Abeta Loop Closure B"
996567,997296,"Freestyle Design 500"
996572,997301,"GTPase Ras"
996574,997303,"832: Revisiting Puzzle 92: Bacteria"
996575,997304,"Beginner Puzzle (<150): Staphylococcus Aureus Electron Density"
996595,997324,"HIV protease"
996617,997346,"HIV protease"
996619,997348,"HIV protease"
996621,997350,"833: De-novo Freestyle 32: Round 2"
996630,997359,"Freestyle Design 40"
996635,997364,"Freestyle Symmetric Design: 80 Trimer"
996655,997384,"834: Revisiting Puzzle 93: Spider Toxin"
996660,997389,"Beginner Puzzle (<150): Docking Design"
996669,997398,"GTPase Ras"
996672,997401,"HIV protease"
996676,997405,"HIV protease"
996686,997415,"Freestyle Design 500"
996688,997417,"835: SOD1 Hotspot"
996697,997426,"[BETA] Quick CASP10 Refinement Puzzle: TR663"
996720,997449,"836: Revisiting Puzzle 94: Mouse"
996723,997452,"Beginner Puzzle (<150): Symmetry Design"
996727,997456,"Beginner Alignment Puzzle"
996730,997459,"[NEWCHAPTER] Symmetric Design with Filters"
996749,997478,"837: 65 Residue Monomer Design"
996752,997481,"838: De-novo Freestyle 33: Hand-folding Round"
996754,997483,"839: Revisited Puzzle 95: Chicken"
996758,997487,"HIV protease"
996759,997488,"Beginner Puzzle (<150): Staphylococcus Aureus Electron Density"
996760,997489,"Beginner Puzzle (<150): Parabacteroides Distasonis"
996761,997490,"Beginner Puzzle (<150): Easy Mini Freestyle"
996762,997491,"Beginner Puzzle (<150): Mini Arabidopsis Multi-Start Puzzle"
996763,997492,"Beginner Puzzle (<150): Symmetry Design"
996764,997493,"Beginner Puzzle (<150): Docking Design"
996784,997513,"GTPase Ras"
996788,997517,"[DEVPREV] Disulfide/Histidine"
996789,997518,"[DEVPREV] Prediction Test"
996790,997519,"[DEVPREV] Docking"
996791,997520,"[DEVPREV] Conditions"
996792,997521,"[DEVPREV] Alignment Multiple"
996793,997522,"[DEVPREV] Alignment"
996794,997523,"[DEVPREV] Symmetric Dimer Design"
996795,997524,"[DEVPREV] Symmetric Dimer of Dimers"
996799,997528,"GTPase Ras"
996801,997530,"HIV protease"
996802,997531,"Beginner Puzzle (<150): Mini Arabidopsis Multi-Start Puzzle"
996810,997539,"Freestyle Design 40"
996813,997542,"840: CASP ROLL Target R0046"
996826,997555,"CASP9 Target 611 residue protein"
996829,997558,"Multi-Start Bacteroides Vulgatus Contest"
996837,997566,"841: De-novo Freestyle 33: Round 2"
996846,997575,"842: Revisiting Puzzle 96: Collagen"
996847,997576,"Beginner Puzzle (<150): Easy Mini Freestyle"
996853,997582,"Freestyle Design 40"
996855,997584,"HIV protease"
996857,997586,"HIV protease"
996861,997590,"843: CASP ROLL Target R0046: Server Models"
996869,997598,"844: 65 Residue Monomer Design: Round 2"
996898,997627,"845: Revisiting Puzzle 786"
996904,997633,"Freestyle Design 40"
996907,997636,"Beginner Puzzle (<150): Parabacteroides Distasonis"
996918,997647,"SEAL MYOGLOBIN"
996919,997648,"846: Ebola hotspot discovery"
997044,997773,"HIV protease"
997046,997775,"GTPase Ras"
997048,997777,"CASP9 target Design?"
997060,997789,"Freestyle Design 80"
997061,997790,"847: 65 Residue Dimer Design"
997071,997800,"847b: 65 Residue Dimer Design"
997075,997804,"848: Revisiting Puzzle 97: Pig"
997079,997808,"Beginner Puzzle (<150): Staphylococcus Aureus Electron Density"
997088,997817,"Freestyle Design 500"
997108,997837,"Beginner Alignment Puzzle"
997111,997840,"849a: De-novo Freestyle 34 Mutant: Hand-folding Round"
997118,997847,"849b: De-novo Freestyle 34: Hand-folding Round"
997122,997851,"Freestyle Design 40"
997127,997856,"Freestyle Design 150"
997128,997857,"850: Revisiting Puzzle 109: Pumpkin"
997130,997859,"Beginner Puzzle (<150): Docking Design"
997138,997867,"851: Trimer Interface Redesign: Round 1"
997139,997868,"852: Trimer Interface Redesign: Round 2"
997150,997879,"Freestyle Design 40"
997154,997883,"Testing Puzzle"
997155,997884,"Freestyle Design 200"
997157,997886,"Freestyle Design 200"
997168,997897,"Freestyle Design 500"
997169,997898,"SEAL MYOGLOBIN"
997171,997900,"SEAL MYOGLOBIN"
997173,997902,"853: De-novo Freestyle 34: Round 2"
997177,997906,"854: 75 Residue Monomer Design"
997186,997915,"855: Revisiting Puzzle 110: Turkey"
997188,997917,"Freestyle Design 500"
997189,997918,"Beginner Puzzle (<150): Symmetry Design"
997191,997920,"Freestyle Design 100"
997196,997925,"Freestyle Design: Variable Length"
997198,997927,"Freestyle Design 500"
997203,997932,"856: Trimer Interface Redesign: Round 3"
997207,997936,"Freestyle Design 100"
997210,997939,"Freestyle Design 200"
997218,997947,"Freestyle Design 20"
997224,997953,"Freestyle Design 150"
997225,997954,"HIV protease"
997226,997955,"Freestyle Design: Variable Length"
997238,997967,"857: De-novo Freestyle 35: Hand-folding Round"
997244,997973,"858: Revisiting Puzzle 111: Mouse"
997247,997976,"859: Attack of the glycines!"
997249,997978,"Beginner Puzzle (<150): Mini Arabidopsis Multi-Start Puzzle"
997251,997980,"Freestyle Design 40"
997258,997987,"860: 72 Residue Monomer Design"
997273,998002,"Moloney Murine Leukaemia Virus Matrix Protein "
997275,998004,"861: De-novo Freestyle 35: Round 2"
997280,998009,"862: Revisiting Puzzle 112: Bovine"
997283,998012,"Freestyle Design 80"
997287,998016,"Beginner Puzzle (<150): Easy Mini Freestyle"
997294,998023,"Freestyle Design 20"
997297,998026,"863: Abeta Peptide"
997309,998038,"Freestyle Design: Variable Length"
997310,998039,"BETA: Broken Symmetry Loads"
997315,998044,"864: De-novo Freestyle 36: Low Power"
997324,998053,"865: Revisiting Puzzle 113: White Birch"
997327,998056,"Freestyle Symmetric Design: 40 Trimer"
997328,998057,"Beginner Puzzle (<150): Parabacteroides Distasonis"
997335,998064,"HIV protease"
997337,998066,"HIV protease"
997339,998068,"Design w/ Fragment Filter"
997341,998070,"Freestyle Design 40"
997343,998072,"Freestyle Symmetric Design: 40 Trimer"
997347,998076,"866: 85 Residue Monomer Design"
997349,998078,"Freestyle Symmetric Design: 80 Dimer"
997351,998080,"Freestyle Symmetric Design: 80 Trimer"
997353,998082,"Freestyle Symmetric Design: 80 Dimer"
997362,998091,"867: De-novo Freestyle 37: Low Power"
997364,998093,"868: De-novo Freestyle 36: High Power"
997367,998096,"Freestyle Design 200"
997369,998098,"Freestyle Design 150"
997376,998105,"869: Revisiting Puzzle 114: Black Mamba"
997378,998107,"Beginner Puzzle (<150): Staphylococcus Aureus Electron Density"
997383,998112,"870: 75 Residue Monomer Design: Strand-Locked"
997387,998116,"Contact Predictions Test"
997400,998129,"Freestyle Symmetric Design: 40 Dimer"
997402,998131,"Freestyle Symmetric Design: 40 Trimer"
997404,998133,"Freestyle Symmetric Design: 80 Dimer"
997406,998135,"Freestyle Symmetric Design: 80 Trimer"
997414,998143,"871: De-novo Freestyle 36: Predicted Contacts"
997418,998147,"871b: De-novo Freestyle 36: Predicted Contacts"
997422,998151,"SEAL MYOGLOBIN"
997425,998154,"Freestyle Symmetric Design: 40 Dimer"
997426,998155,"Freestyle Symmetric Design: 40 Trimer"
997427,998156,"Freestyle Symmetric Design: 80 Dimer"
997428,998157,"Freestyle Symmetric Design: 80 Trimer"
997430,998159,"Freestyle Symmetric Design: 40 Dimer"
997432,998161,"Freestyle Symmetric Design: 40 Trimer"
997434,998163,"Freestyle Symmetric Design: 80 Dimer"
997436,998165,"Freestyle Symmetric Design: 80 Trimer"
997438,998167,"Freestyle Design 40"
997439,998168,"872: De-novo Freestyle 37: High Power"
997447,998176,"873: Revisiting Puzzle 115: Exocyst"
997449,998178,"Freestyle Symmetric Design: 40 Dimer"
997451,998180,"Freestyle Symmetric Design: 40 Trimer"
997453,998182,"Freestyle Symmetric Design: 80 Dimer"
997455,998184,"Freestyle Symmetric Design: 80 Trimer"
997456,998185,"Beginner Puzzle (<150): Docking Design"
997461,998190,"874: 85 Residue Monomer Design: Round 2"
997463,998192,"875: De-novo Freestyle 37: Predicted Contacts"
997473,998202,"875: De-novo Freestyle 37: Predicted Contacts"
997476,998205,"875b: De-novo Freestyle 37: Predicted Contacts"
997480,998209,"Freestyle Design 40"
997486,998215,"876: De-novo Freestyle 38: Low Power"
997499,998228,"Freestyle Design 500"
997501,998230,"Freestyle Design 500"
997503,998232,"Freestyle Design 500"
997508,998237,"877: Revisiting Puzzle 117: Transport Mutant"
997509,998238,"Beginner Puzzle (<150): Symmetry Design"
997523,998252,"878: 95 Residue Monomer Design"
997525,998254,"879: Ebola Binder Design with Disulfides"
997529,998258,"880: De-novo Freestyle 38: High Power"
997541,998270,"Freestyle Design 40"
997542,998271,"881: De-novo Freestyle 39: Low Power"
997551,998280,"Freestyle Design: Variable Length"
997552,998281,"Contact Map Test"
997553,998282,"BETA: Contact Map Test"
997554,998283,"882: Revisiting Puzzle 124: PDZ Domain"
997555,998284,"Beginner Puzzle (<150): Mini Arabidopsis Multi-Start Puzzle"
997558,998287,"Freestyle Design 40"
997560,998289,"Freestyle Design 80"
997561,998290,"HIV protease"
997562,998291,"Server models for T0743 Contest"
997564,998293,"Freestyle Design 40"
997565,998294,"GTPase Ras"
997569,998298,"Freestyle Design: Variable Length"
997571,998300,"Freestyle Design: Variable Length"
997572,998301,"Freestyle Design 40"
997577,998306,"Freestyle Symmetric Design: 80 Trimer"
997579,998308,"Freestyle Symmetric Design: 40 Trimer"
